मेज़ पर चालीस दो शिक्षक हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱟᱦᱟᱸ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨ ᱦᱚᱲ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.31(model:टेबल पर बारह सौ सौ लोग हैं।)
मेरे पास तीस आठ दाल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱫᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱹᱴᱤᱥ ᱜᱚᱴᱟᱝ ᱫᱟᱞᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास तीन-आठ गेंदें हैं।)
विद्यालय में चौदह चिड़िया हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱪᱤᱲᱤᱡ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ꯎꯆꯦꯛ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में चौदह चीतियाँ हैं।)
मेरे पास चालीस चार तेल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱼ4 ᱜᱚᱴᱟᱝ ᱛᱮᱹᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
बीस पाँच	ᱠᱩᱲᱤ ᱢᱚᱬᱮ	hi2sat_f1=0.33(model:ᱵᱟᱨ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱾); sat2hi_f1=0.50(model:लड़की पाँच)
मेज़ पर चालीस नौ घोड़ा हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱜᱷᱚᱲᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱜᱳᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:टेबल पर चार नौ घोड़े हैं।)
मेरे पास चालीस सात चावल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱪᱟᱣᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.59(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ꯆꯦꯡ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
विद्यालय में बारह साँप हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱟᱸᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱟᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:झाड़ी में बारह सांप हैं।)
मेरे पास चालीस केला हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱤᱧ ᱴᱷᱮᱱ40 ᱜᱚᱴᱟᱝ ᱠᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:मेरे पास चार-दस कलियाँ हैं।)
मेज़ पर तीस छः शिक्षक हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱦᱟᱸ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.56(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.33(model:टेबल पर साढ़े तीन शहंशाह हैं।)
मेज़ पर बीस नौ सब्ज़ी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱽᱡᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨᱼᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱟᱡᱚᱠ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.43(model:टेबल पर नौ लड़कियों के पास वेज हैं।)
वह एक कुत्ता है।	ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫ ᱦᱚᱨᱚᱜ ᱠᱟᱱᱟ।	hi2sat_f1=0.20(model:ᱩᱱᱤ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱲᱤᱭᱟᱹ ᱾); sat2hi_f1=0.50(model:यह एक पोशाक है।)
मेज़ पर सोलह पेन हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.53(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर सोलह पैन हैं।)
मेरे पास तीस दो किताब हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱯᱚᱛᱚᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.59(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱚᱴᱟᱝ ᱵᱟᱨᱭᱟ ᱯᱚᱛᱚᱵ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास बारह पृष्ठ हैं।)
विद्यालय में तेरह भेड़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱜᱳᱲᱟᱹᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:लद्दाख में तेरह बाड़ हैं।)
विद्यालय में सत्रह बहन हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱵᱚᱦᱮᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱵᱳᱭᱫᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में सात सौ बहनें हैं।)
मेज़ पर चालीस आठ नारियल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर चार-आठ नारियल हैं।)
मेज़ पर चालीस आठ शब्द हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱚᱫ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱟᱵᱟᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर चार-आठ सभाएँ हैं।)
यह हरा कान है।	ᱱᱚᱣᱟ ᱫᱚ ᱦᱟᱨᱟ ᱪᱩᱯ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱨᱤᱱ ᱠᱟᱶᱰᱤ ᱾); sat2hi_f1=0.44(model:यह एक वयस्क चूल्हा है।)
मेज़ पर नौ चाँद हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱱᱟᱶᱟ ᱪᱚᱱᱫᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:तबलीगी में नौ महीने हैं।)
मेज़ पर चालीस तीन लड़का हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱚᱲᱟ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.56(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर चौदह लड़के हैं।)
मेरे पास दो बहन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱵᱚᱦᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.00(model:ᱤᱧᱨᱮᱱ ᱵᱟᱨᱭᱟ ᱵᱚᱭᱦᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
यह बड़ा चाँद है।	ᱱᱚᱣᱟ ᱫᱚ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱪᱟᱸᱫᱚ ᱠᱟᱱᱟ।	hi2sat_f1=0.33(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱟᱨᱟᱝ ᱪᱚᱱᱫᱨᱚᱜ ᱠᱟᱱᱟ ᱾); sat2hi_f1=0.60(model:यह एक बहुत बड़ा महीना है।)
विद्यालय में चालीस चार साँप हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱥᱟᱸᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱳᱱ ᱜᱚᱴᱟᱝ ᱥᱚᱨᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में चौदह सांप हैं।)
विद्यालय में चालीस चार दूध हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱫᱩᱫᱷ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱳᱱ ᱜᱚᱴᱟᱝ ᱰᱚᱞᱚᱠ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में चौदह मठ हैं।)
विद्यालय में चालीस सात अंडा हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱟᱱᱫᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱮᱝᱰᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चार सौ सात अंडे हैं।)
विद्यालय में दस आदमी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.53(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱦᱚᱲ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.55(model:चंडीगढ़ में दस लोग रहते हैं।)
यह मेरा शहर है।	ᱱᱚᱣᱟ ᱫᱚ ᱤᱧ ᱨᱮᱱ ᱥᱚᱦᱚᱨ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱤᱧᱟᱹᱜ ᱥᱟᱦᱟᱨ ᱾)
मैं लिखना पसंद करता हूँ।	ᱤᱧ ᱚᱞ ᱠᱩᱥᱤᱭᱟᱜ ᱠᱟᱱᱟᱹᱧ।	hi2sat_f1=0.40(model:ᱤᱧ ᱚᱞ ᱞᱟᱹᱜᱤᱫ ᱮ ᱠᱷᱚᱡᱚᱜᱼᱟ ᱾); sat2hi_f1=0.00(model:मुझे लिखने का शौक है।)
मेरे पास चालीस दो दोस्त हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱜᱟᱛᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱤᱧᱨᱮᱱ ᱵᱟᱨ ᱦᱚᱲ ᱜᱟᱛᱮ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:मेरे चार-बारह दोस्त हैं।)
विद्यालय में बीस चार अक्षर हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.24(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱥᱟᱭ ᱯᱳᱱ ᱜᱚᱴᱟᱝ ᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.62(model:चंडीगढ़ में चार लड़कियों के अक्षर हैं।)
मेज़ पर नौ अंडा हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱟᱱᱫᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱴᱮᱵᱤᱞ ᱨᱮ 9 ᱜᱚᱴᱟᱝ ᱮᱝᱰᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:तालिका में नौ अंडे हैं।)
विद्यालय में दस काग़ज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱟᱜᱚᱡᱽ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱛᱟᱹᱞᱤᱠᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में दस पेपर हैं।)
विद्यालय में सत्तर स्कूल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱮᱭᱟᱭ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱥᱠᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:चंडीगढ़ में सात सौ स्कूल हैं।)
मेज़ पर अस्सी नारियल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱴᱮᱵᱤᱞ ᱨᱮ 80 ᱜᱚᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर आठ-दस नारियल होते हैं।)
मेरे पास चालीस दो केला हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱥᱟᱭ ᱵᱟᱨ ᱠᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास चार-बारह काले हैं।)
मेरे पास चालीस चार बिल्ली हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱵᱤᱲᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱼ4 ᱜᱚᱴᱟᱝ ᱵᱳᱭᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास चौदह बिल्लियाँ हैं।)
क्या यह तेल अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱛᱮᱞ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?	hi2sat_f1=0.55(model:ᱱᱚᱶᱟ ᱛᱮᱹᱞ ᱫᱚ ᱪᱮᱫ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?)
यह अमरूद नहीं है।	ᱱᱚᱣᱟ ᱫᱚ ᱟᱢᱨᱩᱫ ᱵᱟᱝ ᱠᱟᱱᱟ।	hi2sat_f1=0.33(model:ᱱᱚᱶᱟ ᱫᱚ ᱟᱢᱚᱞ ᱫᱚ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾)
मेज़ पर आठ सेब हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱥᱮᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱴᱮᱵᱤᱞ ᱨᱮ 8 ᱜᱚᱴᱟᱝ ᱟᱢᱚᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:तालिका में आठ आकार हैं।)
यह हरा पेंसिल है।	ᱱᱚᱣᱟ ᱫᱚ ᱦᱟᱨᱟ ᱯᱮᱱᱥᱤᱞ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱨᱤᱱ ᱯᱮᱱᱥᱤᱞ ᱾); sat2hi_f1=0.67(model:यह एक वयस्क पेंसिल है।)
विद्यालय में चालीस छः साँप हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱸᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.42(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.31(model:चंडीगढ़ में चार सौ छह मठ हैं।)
विद्यालय में दस अक्षर हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:कुल मिलाकर, दस अक्षर हैं।)
विद्यालय में पंद्रह सूरज हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱥᱩᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱥᱩᱱᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.25(model:पैंसठ सूप हैं।)
सत्तर एक	ᱮᱭᱟᱭ ᱜᱮᱞ ᱢᱤᱫ	hi2sat_f1=0.29(model:ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱢᱤᱫᱴᱟᱝ ᱾); sat2hi_f1=0.50(model:सत्रह एक)
विद्यालय में तीस तीन मुर्गी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:झाड़ी में तैंतीस मुर्गियां हैं।)
मेरे पास चार चीनी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱪᱤᱱᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.57(model:ᱤᱧ ᱴᱷᱮᱱ 4 ᱜᱚᱴᱟᱝ ᱪᱤᱱᱤᱡ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेज़ पर तीस दो सूरज हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱩᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.33(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱵᱟᱨ ᱫᱤᱱ ᱨᱮᱭᱟᱜ ᱥᱩᱡ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर बारह सूप हैं।)
मेरा नदी।	ᱤᱧ ᱨᱮᱱ ᱱᱟᱹᱭ।	hi2sat_f1=0.00(model:ᱤᱧᱟᱹᱜ ᱱᱟᱹᱭ ᱾); sat2hi_f1=0.50(model:मेरी नदी।)
विद्यालय में आठ शिक्षक हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱥᱟᱦᱟᱸ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 8 ᱜᱚᱴᱟᱝ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:लद्दाख में आठ बाघ हैं।)
यह बड़ा छात्र है।	ᱱᱚᱣᱟ ᱫᱚ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱠᱟᱱᱟ।	hi2sat_f1=0.33(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫ ᱢᱟᱨᱟᱝ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱾)
